-0.045196	-0.005379	0.057387	0.000149	0.000296	0.000361	0.073266	-0.019565	-0.026808	0.000179	0.000269	-0.000165	1.774365	1.546687	1.487878	0.000000	0.000000	1.564428	2.135759	2.007464	0.930838	0.075812	-0.046946
-0.048967	-0.007592	0.067356	0.000139	0.000319	0.000333	0.075182	-0.016181	-0.023895	0.000053	0.000283	-0.000245	1.775515	1.549644	1.487221	0.000000	0.000000	1.562785	2.137894	2.007464	0.929524	0.078440	-0.054636
-0.045361	-0.009828	0.074242	0.000123	0.000194	0.000381	0.075230	-0.016153	-0.006903	0.000101	0.000257	-0.000249	1.776500	1.548329	1.487549	0.000000	0.000000	1.564756	2.135594	2.008942	0.930345	0.075319	-0.054817
-0.050789	-0.006494	0.077308	0.000146	0.000329	0.000304	0.075344	-0.018198	-0.013848	0.000089	0.000363	-0.000352	1.776500	1.549972	1.487878	0.000000	0.000000	1.564756	2.133623	2.009764	0.927553	0.079261	-0.052931
-0.054928	-0.008408	0.090804	-0.000007	0.000545	0.000274	0.079099	-0.020481	-0.003609	0.000074	0.000184	-0.000304	1.777650	1.551943	1.487221	0.000000	0.000000	1.564756	2.133787	2.008614	0.928046	0.076797	-0.056559
-0.052820	-0.007533	0.083864	0.000045	0.000396	0.000250	0.077069	-0.021529	-0.010116	0.000070	0.000303	-0.000275	1.775843	1.548658	1.486728	0.000000	0.000000	1.561964	2.135923	2.009107	0.927060	0.077619	-0.052824
-0.054695	-0.006702	0.070535	0.000053	0.000295	0.000309	0.073414	-0.017245	0.002778	0.000002	0.000265	-0.000381	1.776829	1.548329	1.485414	0.000000	0.000000	1.562949	2.134609	2.012228	0.924432	0.077290	-0.054925
-0.050782	-0.007093	0.057213	0.000145	0.000001	0.000392	0.067752	-0.016149	0.012989	0.000061	0.000377	-0.000406	1.775515	1.547508	1.487221	0.000000	0.000000	1.564264	2.135266	2.009599	0.925089	0.077290	-0.051424
-0.046880	-0.011113	0.054424	0.000359	0.000117	0.000496	0.067609	-0.016345	0.016445	0.000013	0.000244	-0.000328	1.775186	1.545701	1.487714	0.000000	0.000000	1.563606	2.133787	2.008942	0.923775	0.078604	-0.052713
-0.048972	-0.011988	0.097032	0.000064	0.000245	0.000191	0.069706	-0.017320	0.026567	0.000102	0.000234	-0.000384	1.776172	1.550136	1.487385	1.000000	1.000000	1.563278	2.135594	2.010421	0.922460	0.076633	-0.054722
-0.054401	-0.008655	0.100097	0.000087	0.000379	0.000114	0.066030	-0.012908	0.026461	0.000177	0.000332	-0.000408	1.775679	1.546358	1.487057	0.000000	1.000000	1.563278	2.133952	2.009271	0.921968	0.078276	-0.056532
-0.056428	-0.003268	0.097093	0.000070	0.000359	0.000221	0.067957	-0.013933	0.019514	0.000121	0.000347	-0.000461	1.776172	1.547837	1.487221	0.000000	0.000000	1.564428	2.134937	2.009107	0.920161	0.075647	-0.052956
-0.062380	-0.006642	0.104116	0.000008	0.000368	0.000300	0.067768	-0.011722	0.016493	0.000133	0.000404	-0.000354	1.775350	1.549315	1.488535	0.000000	0.000000	1.566071	2.135266	2.006478	0.920654	0.079426	-0.060674
-0.063986	-0.001358	0.097081	0.000039	0.000316	0.000252	0.069822	-0.015047	0.022972	0.000114	0.000284	-0.000436	1.777815	1.547344	1.488535	0.000000	0.000000	1.561964	2.136252	2.013706	0.917532	0.076469	-0.055049
-0.076953	0.003906	0.086740	0.000032	0.000460	0.000210	0.071678	-0.011678	0.026613	0.000177	0.000303	-0.000358	1.776336	1.548001	1.487385	0.000000	0.000000	1.561635	2.136252	2.013542	0.917040	0.077947	-0.060819
-0.075293	0.004934	0.093911	0.000035	0.000344	0.000338	0.071773	-0.011672	0.033046	0.000130	0.000274	-0.000439	1.776008	1.547344	1.486892	0.000000	0.000000	1.565578	2.134937	2.009764	0.917368	0.075976	-0.059151
-0.073414	-0.000266	0.077210	0.000055	0.000525	0.000316	0.071422	-0.016169	0.030480	0.000153	0.000255	-0.000254	1.776172	1.547344	1.486400	0.000000	0.000000	1.566235	2.134937	2.006971	0.914083	0.077947	-0.058645
-0.067542	-0.007615	0.093911	0.000200	0.000555	0.000255	0.077205	-0.017103	0.030694	0.000238	0.000225	-0.000231	1.775186	1.547672	1.486400	0.000000	0.000000	1.565085	2.133295	2.008121	0.914740	0.078276	-0.064156
-0.060101	-0.005765	0.064250	0.000254	0.000266	0.000447	0.069653	-0.010732	0.036805	0.000137	0.000234	-0.000307	1.774858	1.544223	1.487878	0.000000	0.000000	1.564264	2.132638	2.010585	0.913426	0.076304	-0.060576
-0.067697	-0.001247	0.090741	0.000139	0.000443	0.000335	0.071446	-0.009546	0.057347	0.000142	0.000228	-0.000259	1.774858	1.548986	1.486892	0.000000	0.000000	1.566563	2.132966	2.009764	0.911126	0.078440	-0.062385
-0.071791	-0.008031	0.080961	0.000058	0.000387	0.000419	0.067903	-0.009731	0.046787	0.000193	0.000162	-0.000334	1.776008	1.546522	1.487057	0.000000	0.000000	1.563606	2.134116	2.010256	0.911126	0.075647	-0.068375
-0.068059	-0.009933	0.087403	-0.000003	0.000506	0.000309	0.073453	-0.010803	0.040338	0.000181	0.000081	-0.000231	1.776665	1.543730	1.488371	0.000000	0.000000	1.564264	2.132638	2.016663	0.908990	0.079097	-0.070002
-0.068184	-0.014341	0.077470	-0.000026	0.000509	0.000339	0.066018	-0.008790	0.046861	0.000248	0.000092	-0.000281	1.777486	1.549972	1.487714	0.000000	0.000000	1.565413	2.134937	2.014528	0.908333	0.076469	-0.071908
-0.073590	-0.017793	0.090217	-0.000041	0.000487	0.000180	0.063887	-0.001053	0.043445	0.000148	0.000236	-0.000226	1.774693	1.548494	1.488371	0.000000	0.000000	1.564756	2.133952	2.015349	0.906198	0.078276	-0.083236
-0.069850	-0.019766	0.099975	-0.000103	0.000551	0.000069	0.071641	-0.007715	0.043020	0.000058	-0.000049	-0.000309	1.776008	1.551615	1.486564	0.000000	0.000000	1.565085	2.134445	2.013049	0.905048	0.075483	-0.081181
-0.071781	-0.021025	0.106713	-0.000109	0.000455	0.000094	0.067523	-0.001064	0.053775	0.000097	0.000138	-0.000151	1.775186	1.550629	1.486564	0.000000	0.000000	1.565742	2.136252	2.014363	0.904719	0.078111	-0.086939
-0.067992	-0.020984	0.083261	-0.000109	0.000486	0.000100	0.062103	0.004275	0.049616	0.000084	0.000133	-0.000278	1.777650	1.547344	1.485414	0.000000	0.000000	1.563442	2.135102	2.010256	0.901270	0.077947	-0.086922
-0.063996	-0.023646	0.063400	0.000066	0.000137	0.000239	0.056316	0.007369	0.062934	0.000011	0.000110	-0.000278	1.775515	1.547508	1.487385	0.000000	0.000000	1.566892	2.132802	2.008285	0.900941	0.076961	-0.087016
-0.052622	-0.034407	0.043485	0.000192	0.000082	0.000266	0.052690	0.007215	0.055772	0.000015	0.000072	-0.000354	1.776008	1.548001	1.487878	0.000000	0.000000	1.564921	2.134116	2.011242	0.899955	0.077454	-0.088702
-0.046946	-0.024169	0.066157	0.000002	0.000238	0.000017	0.054338	0.006072	0.052721	-0.000041	0.000039	-0.000249	1.773708	1.549479	1.486564	1.000000	1.000000	1.564756	2.132966	2.010092	0.897163	0.075812	-0.076831
-0.010654	-0.009460	0.045320	0.000054	0.000033	-0.000178	0.054442	0.014849	0.052491	0.000006	0.000035	-0.000222	1.772886	1.547672	1.485085	0.000000	1.000000	1.565742	2.132802	2.013706	0.897491	0.079261	-0.053600
-0.001455	-0.001737	0.018681	-0.000053	0.000003	-0.000122	0.052405	0.017982	0.062698	-0.000022	-0.000034	-0.000144	1.775022	1.546851	1.486071	0.000000	0.000000	1.563114	2.135594	2.008778	0.894699	0.075647	-0.044007
-0.001564	0.000436	0.025472	-0.000090	-0.000023	-0.000098	0.046649	0.016839	0.062622	-0.000070	0.000077	-0.000194	1.776829	1.546851	1.487221	0.000000	0.000000	1.565906	2.134445	2.008778	0.893713	0.078604	-0.038312
-0.005307	-0.004018	0.025274	-0.000111	-0.000001	-0.000149	0.046757	0.016753	0.062546	-0.000023	-0.000004	-0.000194	1.779457	1.544058	1.487714	0.000000	0.000000	1.568863	2.133459	2.011406	0.893220	0.075483	-0.044020
-0.007101	-0.000779	0.025236	-0.000092	0.000006	-0.000147	0.041025	0.024280	0.055290	-0.000120	0.000048	-0.000216	1.778143	1.547344	1.488864	0.000000	0.000000	1.565413	2.135594	2.009764	0.890428	0.078440	-0.045765
-0.009309	-0.002109	-0.001244	-0.000190	-0.000038	-0.000032	0.039080	0.025334	0.072433	-0.000064	0.000034	-0.000165	1.776008	1.544880	1.487714	0.000000	0.000000	1.562292	2.135759	2.010914	0.890428	0.077126	-0.047961
-0.003592	-0.003090	0.012288	-0.000106	-0.000120	-0.000013	0.041048	0.024362	0.068961	-0.000071	0.000077	-0.000218	1.773872	1.545208	1.488042	0.000000	0.000000	1.564756	2.137730	2.008285	0.887471	0.077290	-0.046094
0.004066	-0.011415	0.025800	0.000032	-0.000045	-0.000049	0.035383	0.027479	0.082355	-0.000048	0.000053	-0.000218	1.774036	1.548658	1.486071	0.000000	0.000000	1.565578	2.132309	2.010421	0.887964	0.076797	-0.049342
0.007973	-0.009692	-0.000575	0.000185	-0.000370	0.000145	0.035465	0.036174	0.068454	-0.000049	0.000020	-0.000189	1.773872	1.548494	1.487221	0.000000	0.000000	1.564921	2.135266	2.011571	0.886650	0.077126	-0.053467
0.000108	-0.000784	0.006017	-0.000049	-0.000115	0.000092	0.031627	0.036102	0.078649	-0.000046	0.000042	-0.000189	1.776336	1.547179	1.487549	0.000000	0.000000	1.562621	2.134609	2.011406	0.884186	0.078933	-0.047703
-0.002047	-0.001848	0.002818	-0.000148	-0.000048	0.000120	0.028041	0.036001	0.074963	0.000006	0.000031	-0.000266	1.778307	1.548329	1.486071	0.000000	0.000000	1.563606	2.137894	2.008942	0.883693	0.075812	-0.047822
-0.001606	-0.006243	0.009000	-0.000029	-0.000075	-0.000013	0.022090	0.034571	0.065036	-0.000044	-0.000016	-0.000156	1.777979	1.546030	1.487057	0.000000	0.000000	1.562785	2.135102	2.009107	0.882543	0.078768	-0.047194
-0.003490	-0.000810	0.002358	-0.000045	-0.000043	0.000017	0.023974	0.039970	0.071496	-0.000112	-0.000136	-0.000131	1.777486	1.546687	1.486564	0.000000	0.000000	1.565249	2.136416	2.005164	0.881064	0.074990	-0.049048
0.000171	0.001385	-0.000909	-0.000084	-0.000091	0.000042	0.020310	0.046513	0.074726	-0.000025	-0.000092	-0.000130	1.776829	1.546522	1.487549	0.000000	0.000000	1.564592	2.133787	2.010585	0.880736	0.079097	-0.049152
-0.005954	0.002623	0.015875	-0.000314	0.000081	0.000011	0.022102	0.054201	0.074920	0.000014	-0.000102	0.000001	1.774036	1.547179	1.488699	0.000000	0.000000	1.563278	2.134445	2.006478	0.879093	0.076140	-0.058696
-0.003493	-0.000514	0.022010	-0.000141	0.000123	-0.000149	0.025937	0.051977	0.064557	-0.000049	-0.000205	-0.000025	1.772886	1.548658	1.487714	0.000000	0.000000	1.563114	2.135102	2.010585	0.878108	0.077619	-0.060174
-0.007315	0.001390	0.008877	-0.000126	0.000031	-0.000037	0.023966	0.059719	0.074372	-0.000148	-0.000116	-0.000051	1.775515	1.549479	1.484921	0.000000	0.000000	1.562292	2.135430	2.016499	0.876465	0.076961	-0.066155
-0.005366	0.004552	-0.000968	-0.000062	-0.000064	0.000045	0.010540	0.060588	0.084505	-0.000178	0.000037	-0.000073	1.774858	1.548001	1.487385	0.000000	0.000000	1.564592	2.133623	2.014528	0.875972	0.076797	-0.056482
0.005943	-0.004227	-0.017538	0.000027	-0.000256	0.000099	0.010238	0.060388	0.074730	-0.000227	-0.000040	0.000087	1.776665	1.546851	1.486892	0.000000	0.000000	1.564921	2.134773	2.013378	0.875644	0.078440	-0.058105
-0.001787	-0.001707	0.005619	-0.000147	0.000059	-0.000039	0.016268	0.061585	0.074595	-0.000083	-0.000155	0.000057	1.777322	1.547015	1.485250	1.000000	1.000000	1.561471	2.135430	2.007135	0.873015	0.076304	-0.063840
-0.001227	0.004951	0.018685	0.000031	0.000078	-0.000122	0.012455	0.070183	0.077609	-0.000127	-0.000192	0.000085	1.776665	1.544880	1.486728	0.000000	1.000000	1.563771	2.135102	2.012063	0.873344	0.078111	-0.063334
-0.003347	0.003766	0.008723	-0.000068	0.000090	-0.000091	0.014058	0.069214	0.064229	-0.000278	-0.000065	0.000114	1.776172	1.548329	1.487878	0.000000	0.000000	1.565413	2.134280	2.010421	0.872687	0.075647	-0.065382
-0.003291	0.001545	0.012263	0.000015	0.000037	-0.000039	0.016081	0.074607	0.060569	-0.000251	-0.000187	0.000140	1.774529	1.549151	1.486235	0.000000	0.000000	1.563442	2.137894	2.008121	0.871044	0.079097	-0.072960
-0.001426	0.002596	0.008780	-0.000029	-0.000001	-0.000065	0.014148	0.082200	0.067196	-0.000255	-0.000205	0.000193	1.773543	1.547837	1.486728	0.000000	0.000000	1.566892	2.132638	2.009599	0.870551	0.076140	-0.076726
-0.010913	0.003555	0.005306	-0.000111	0.000102	-0.000086	0.015845	0.087788	0.067452	-0.000275	-0.000133	0.000298	1.773872	1.544551	1.486235	0.000000	0.000000	1.564756	2.132638	2.009271	0.869566	0.077947	-0.086326
-0.003546	-0.000780	-0.001270	-0.000140	0.000012	-0.000061	0.010198	0.086420	0.056951	-0.000324	-0.000186	0.000250	1.776336	1.548001	1.487057	0.000000	0.000000	1.565249	2.133130	2.008614	0.869237	0.076140	-0.082390
-0.006032	-0.001744	0.006254	-0.000241	0.000083	0.000120	0.013760	0.090894	0.060666	-0.000352	-0.000176	0.000380	1.777486	1.548494	1.486564	0.000000	0.000000	1.563114	2.135102	2.010092	0.867759	0.077783	-0.090122
0.002021	-0.010269	0.015988	-0.000007	0.000046	0.000008	0.012026	0.085325	0.047256	-0.000237	-0.000193	0.000356	1.776993	1.548001	1.488864	0.000000	0.000000	1.563114	2.136744	2.010256	0.867594	0.077947	-0.087789
0.009624	-0.004133	-0.010503	0.000071	-0.000301	0.000173	0.013823	0.093076	0.043765	-0.000293	-0.000152	0.000409	1.775679	1.546522	1.488207	0.000000	0.000000	1.563771	2.134445	2.007135	0.866937	0.076140	-0.086285
0.000183	-0.002984	-0.003838	0.000036	-0.000116	0.000149	0.009948	0.095246	0.050652	-0.000278	-0.000076	0.000436	1.775515	1.545372	1.488042	0.000000	0.000000	1.562785	2.135266	2.007957	0.864802	0.078604	-0.089953
-0.001894	-0.004212	-0.007420	-0.000112	-0.000131	0.000098	0.013529	0.097459	0.040318	-0.000460	-0.000097	0.000463	1.775022	1.546358	1.486400	0.000000	0.000000	1.565578	2.135594	2.007792	0.865623	0.075319	-0.095761
-0.001840	-0.006285	0.005946	-0.000077	-0.000101	0.000067	0.017403	0.099745	0.047130	-0.000404	-0.000144	0.000487	1.774693	1.545044	1.486728	0.000000	0.000000	1.564428	2.133623	2.007628	0.864802	0.079261	-0.101446
-0.003753	-0.007377	0.009117	-0.000129	-0.000062	0.000014	0.011689	0.087568	0.040837	-0.000321	-0.000082	0.000463	1.775515	1.547179	1.483936	0.000000	0.000000	1.564756	2.135102	2.011242	0.863488	0.076469	-0.089946
-0.005234	-0.004407	0.001924	-0.000062	-0.000194	-0.000060	0.011773	0.070039	0.030891	-0.000320	-0.000079	0.000332	1.774529	1.547344	1.485907	0.000000	0.000000	1.566071	2.133623	2.010256	0.862995	0.077783	-0.072975
-0.010997	-0.007400	0.025272	-0.000124	0.000032	-0.000146	0.008031	0.025991	0.012244	-0.000030	-0.000123	0.000281	1.775186	1.547015	1.484593	0.000000	0.000000	1.566728	2.131159	2.011899	0.862338	0.076304	-0.038431
-0.005451	-0.006255	0.028824	-0.000123	-0.000052	-0.000097	0.004355	-0.000138	0.012742	0.000023	0.000066	0.000044	1.775515	1.547344	1.484428	0.000000	0.000000	1.564099	2.132966	2.004014	0.862338	0.078111	-0.010200
-0.005505	-0.001990	0.015547	-0.000147	-0.000083	-0.000040	0.004648	0.002110	0.012183	0.000035	0.000060	-0.000087	1.778143	1.545701	1.485414	0.000000	0.000000	1.566728	2.133787	2.004178	0.860695	0.077783	-0.008627
-0.005204	0.004309	-0.007800	-0.000014	-0.000202	0.000049	-0.001342	0.003190	0.025639	-0.000144	0.000201	-0.000113	1.780114	1.548165	1.486728	0.000000	0.000000	1.563114	2.135923	2.008121	0.860695	0.076633	-0.000963
0.004120	-0.009852	-0.017678	0.000046	-0.000324	0.000074	-0.003324	-0.002627	0.005412	-0.000173	0.000050	-0.000056	1.776665	1.545865	1.487549	0.000000	0.000000	1.563771	2.135594	2.006971	0.860531	0.077783	-0.002535
-0.003663	-0.002849	0.025812	-0.000107	-0.000009	-0.000019	0.002527	-0.001267	0.012591	0.000019	0.000075	-0.000007	1.775515	1.547344	1.487057	1.000000	1.000000	1.564099	2.132638	2.012063	0.858559	0.076304	-0.004465
-0.005204	0.000454	0.015433	-0.000038	0.000075	-0.000092	0.000787	0.001956	0.008707	-0.000009	0.000053	-0.000085	1.774201	1.549479	1.487057	0.000000	1.000000	1.564756	2.134116	2.009764	0.859216	0.078933	-0.004296
-0.001419	-0.001858	0.011919	-0.000053	-0.000052	-0.000119	0.006423	0.001054	0.005522	-0.000020	0.000078	-0.000060	1.773379	1.548494	1.487385	0.000000	0.000000	1.564428	2.133787	2.011242	0.858724	0.075812	-0.006442
-0.005243	-0.001997	0.008522	-0.000098	-0.000059	-0.000116	0.004079	-0.004510	0.009602	-0.000096	0.000124	0.000071	1.775022	1.546851	1.488207	0.000000	0.000000	1.565085	2.133459	2.010585	0.856917	0.078933	-0.002485
-0.003483	0.001459	0.015589	-0.000082	-0.000015	-0.000041	0.000420	-0.006969	0.002637	-0.000057	0.000008	0.000048	1.774858	1.545537	1.490178	0.000000	0.000000	1.563771	2.133459	2.009107	0.857738	0.075483	0.005347
-0.009110	0.009160	0.018842	-0.000132	0.000118	-0.000066	0.002395	-0.001125	0.009346	-0.000029	0.000211	-0.000006	1.776829	1.546687	1.488699	0.000000	0.000000	1.563442	2.132802	2.007628	0.856260	0.078111	0.003155
-0.007620	0.005901	-0.004260	-0.000244	0.000165	0.000020	0.000409	-0.002559	0.012497	-0.000129	0.000006	0.000020	1.777815	1.547179	1.489192	0.000000	0.000000	1.563935	2.135102	2.009107	0.856260	0.077947	0.003312
-0.003886	-0.004992	0.005960	-0.000164	0.000073	0.000041	0.002220	-0.008081	-0.000702	-0.000113	-0.000028	0.000074	1.776665	1.547344	1.487549	0.000000	0.000000	1.565249	2.135759	2.009107	0.855603	0.077126	-0.000378
0.005716	-0.008048	0.015784	-0.000093	0.000025	-0.000047	0.002207	-0.008118	-0.010533	-0.000018	-0.000027	0.000154	1.777322	1.550793	1.487878	0.000000	0.000000	1.565413	2.133952	2.011571	0.854945	0.077290	0.001815
0.008058	-0.004931	-0.007222	0.000211	-0.000103	0.000120	0.000191	-0.004812	-0.003859	-0.000094	0.000037	0.000155	1.775186	1.548822	1.486400	0.000000	0.000000	1.564921	2.134445	2.011078	0.855438	0.076140	0.003830
-0.001821	-0.001734	0.002555	-0.000099	0.000031	0.000041	0.002241	-0.005814	-0.010729	-0.000054	0.000052	0.000102	1.774693	1.550629	1.486400	0.000000	0.000000	1.565249	2.134937	2.010914	0.853631	0.078933	0.001502
-0.001938	-0.004021	-0.003973	-0.000111	-0.000021	0.000096	-0.001488	-0.006110	-0.010960	-0.000051	-0.000091	0.000104	1.775843	1.548986	1.486071	0.000000	0.000000	1.563114	2.134609	2.009107	0.853467	0.076140	0.001584
0.000044	-0.000684	-0.000927	-0.000143	-0.000007	0.000015	0.000352	-0.000327	-0.014159	-0.000023	0.000114	0.000131	1.777486	1.548986	1.486728	0.000000	0.000000	1.565085	2.133787	2.011571	0.854288	0.078111	-0.000463
0.000282	-0.000408	0.005885	0.000001	0.000127	0.000013	0.002336	-0.003713	-0.010792	0.000006	-0.000030	0.000128	1.778307	1.545865	1.486892	0.000000	0.000000	1.564428	2.136252	2.013542	0.852153	0.075976	0.001835
-0.001856	-0.003953	-0.000597	-0.000063	0.000005	0.000095	-0.003353	-0.004997	-0.014419	-0.000043	-0.000028	0.000079	1.777979	1.548822	1.485907	0.000000	0.000000	1.564099	2.133623	2.009271	0.852974	0.078440	0.001652
